payment_id,customer_id,staff_id,rental_id,amount,payment_date
3441,128,1,2565.0,0.99,2005-06-19T02:44:03.000Z
3442,128,1,3751.0,0.99,2005-07-06T11:23:41.000Z
3443,128,2,3995.0,5.99,2005-07-06T22:43:03.000Z
3444,128,1,5270.0,2.99,2005-07-09T13:23:46.000Z
3445,128,1,5647.0,4.99,2005-07-10T06:08:40.000Z
3446,128,2,5997.0,4.99,2005-07-11T00:19:50.000Z
3447,128,2,6186.0,2.99,2005-07-11T10:26:41.000Z
3448,128,2,6481.0,6.99,2005-07-12T00:50:15.000Z
3449,128,2,6687.0,2.99,2005-07-12T11:19:23.000Z
3450,128,2,7582.0,4.99,2005-07-27T22:15:14.000Z
3451,128,2,8415.0,2.99,2005-07-29T05:52:27.000Z
3452,128,2,9215.0,5.99,2005-07-30T12:11:11.000Z
3453,128,2,9234.0,2.99,2005-07-30T12:45:54.000Z
3454,128,1,9433.0,5.99,2005-07-30T20:28:17.000Z
3455,128,2,9858.0,2.99,2005-07-31T12:02:07.000Z
3456,128,1,9952.0,3.99,2005-07-31T14:52:37.000Z
3457,128,1,10011.0,2.99,2005-07-31T17:02:41.000Z
3458,128,1,10394.0,2.99,2005-08-01T05:58:17.000Z
3459,128,2,12731.0,2.99,2005-08-18T20:55:38.000Z
3460,128,2,12843.0,2.99,2005-08-19T00:58:54.000Z
3461,128,2,12910.0,0.99,2005-08-19T03:23:13.000Z
3462,128,2,13027.0,0.99,2005-08-19T07:25:16.000Z
3463,128,2,13181.0,5.99,2005-08-19T13:00:56.000Z
3464,128,1,13509.0,0.99,2005-08-20T01:14:16.000Z
3465,128,2,13964.0,2.99,2005-08-20T17:24:26.000Z
3466,128,2,14157.0,0.99,2005-08-21T01:43:15.000Z
3467,128,1,14925.0,8.99,2005-08-22T04:16:16.000Z
3468,128,1,15220.0,3.99,2005-08-22T16:02:23.000Z
3469,128,1,15835.0,8.99,2005-08-23T14:25:27.000Z
3470,129,2,1732.0,0.99,2005-06-16T14:34:41.000Z
3471,129,1,2727.0,3.99,2005-06-19T14:02:39.000Z
3472,129,2,2768.0,0.99,2005-06-19T16:46:52.000Z
3473,129,2,2795.0,4.99,2005-06-19T17:58:53.000Z
3474,129,1,3183.0,4.99,2005-06-20T21:55:55.000Z
3475,129,1,3219.0,3.99,2005-06-21T00:43:26.000Z
3476,129,1,3689.0,0.99,2005-07-06T08:43:01.000Z
3477,129,2,3900.0,4.99,2005-07-06T18:21:28.000Z
3478,129,2,3936.0,0.99,2005-07-06T20:15:03.000Z
3479,129,2,4256.0,2.99,2005-07-07T13:14:36.000Z
3480,129,1,4602.0,0.99,2005-07-08T05:52:40.000Z
3481,129,1,4896.0,2.99,2005-07-08T19:23:15.000Z
3482,129,1,4996.0,0.99,2005-07-08T23:59:46.000Z
3483,129,1,5127.0,0.99,2005-07-09T06:25:47.000Z
3484,129,2,5350.0,4.99,2005-07-09T16:39:30.000Z
3485,129,1,8339.0,4.99,2005-07-29T03:41:13.000Z
3486,129,1,8345.0,2.99,2005-07-29T03:47:37.000Z
3487,129,2,9823.0,4.99,2005-07-31T10:49:00.000Z
3488,129,1,9983.0,7.99,2005-07-31T16:09:36.000Z
3489,129,1,10024.0,7.99,2005-07-31T17:26:36.000Z
3490,129,2,10167.0,5.99,2005-07-31T22:24:31.000Z
3491,129,2,10395.0,2.99,2005-08-01T06:08:22.000Z
3492,129,1,10468.0,0.99,2005-08-01T08:48:29.000Z
3493,129,1,10483.0,2.99,2005-08-01T09:19:45.000Z
3494,129,2,10550.0,2.99,2005-08-01T11:46:52.000Z
3495,129,2,10816.0,4.99,2005-08-01T21:48:57.000Z
3496,129,2,12612.0,3.99,2005-08-18T16:10:05.000Z
3497,129,2,12728.0,4.99,2005-08-18T20:47:48.000Z
3498,129,2,13653.0,10.99,2005-08-20T06:54:54.000Z
3499,129,1,13915.0,4.99,2005-08-20T15:42:53.000Z
3500,129,1,13919.0,4.99,2005-08-20T15:47:34.000Z
3501,129,1,13961.0,0.99,2005-08-20T17:16:34.000Z
3502,129,1,14353.0,0.99,2005-08-21T08:07:50.000Z
3503,129,2,14968.0,1.99,2005-08-22T05:46:59.000Z
3504,130,1,1.0,2.99,2005-05-24T21:53:30.000Z
3505,130,1,746.0,2.99,2005-05-29T08:25:10.000Z
3506,130,1,1630.0,2.99,2005-06-16T06:55:01.000Z
3507,130,2,1864.0,2.99,2005-06-17T00:39:47.000Z
3508,130,2,2163.0,2.99,2005-06-17T22:46:16.000Z
3509,130,2,2292.0,2.99,2005-06-18T06:37:48.000Z
3510,130,1,2535.0,2.99,2005-06-19T00:39:04.000Z
3511,130,1,2982.0,6.99,2005-06-20T07:38:29.000Z
3512,130,2,4339.0,4.99,2005-07-07T17:41:42.000Z
3513,130,2,4485.0,4.99,2005-07-08T00:07:54.000Z
3514,130,1,6353.0,3.99,2005-07-11T19:48:56.000Z
3515,130,1,7181.0,4.99,2005-07-27T07:14:34.000Z
3516,130,1,7728.0,0.99,2005-07-28T03:56:33.000Z
3517,130,1,9452.0,0.99,2005-07-30T21:19:16.000Z
3518,130,2,9637.0,4.99,2005-07-31T04:18:54.000Z
3519,130,2,9724.0,5.99,2005-07-31T07:33:08.000Z
3520,130,2,10568.0,2.99,2005-08-01T12:17:28.000Z
3521,130,2,10645.0,5.99,2005-08-01T14:52:01.000Z
3522,130,1,11811.0,2.99,2005-08-17T10:59:18.000Z
3523,130,1,12094.0,2.99,2005-08-17T21:31:04.000Z
3524,130,1,12777.0,6.99,2005-08-18T22:39:22.000Z
3525,130,2,14111.0,0.99,2005-08-20T23:59:01.000Z
3526,130,2,15574.0,5.99,2005-08-23T04:29:32.000Z
3527,130,1,15777.0,4.99,2005-08-23T12:29:08.000Z
3528,131,2,55.0,2.99,2005-05-25T07:26:13.000Z
3529,131,1,83.0,4.99,2005-05-25T11:30:15.000Z
3530,131,2,944.0,7.99,2005-05-30T14:26:24.000Z
3531,131,1,1646.0,9.99,2005-06-16T08:12:53.000Z
3532,131,2,1768.0,4.99,2005-06-16T17:02:06.000Z
3533,131,1,3515.0,2.99,2005-07-05T23:48:55.000Z
3534,131,1,5233.0,4.99,2005-07-09T11:44:26.000Z
3535,131,1,5395.0,4.99,2005-07-09T18:42:37.000Z
3536,131,1,5610.0,2.99,2005-07-10T04:09:52.000Z
3537,131,2,5726.0,2.99,2005-07-10T10:22:08.000Z
3538,131,1,5874.0,3.99,2005-07-10T18:02:51.000Z
3539,131,1,7557.0,2.99,2005-07-27T21:18:19.000Z
3540,131,2,8071.0,0.99,2005-07-28T16:27:48.000Z
3541,131,1,8267.0,6.99,2005-07-29T00:21:02.000Z
3542,131,1,8570.0,8.99,2005-07-29T10:40:08.000Z
3543,131,1,9323.0,3.99,2005-07-30T16:21:44.000Z
3544,131,1,10179.0,2.99,2005-07-31T22:49:54.000Z
3545,131,1,10459.0,4.99,2005-08-01T08:20:09.000Z
3546,131,1,10861.0,1.99,2005-08-01T23:12:46.000Z
3547,131,2,11971.0,0.99,2005-08-17T16:53:42.000Z
3548,131,1,11973.0,2.99,2005-08-17T16:55:58.000Z
3549,131,1,12216.0,0.99,2005-08-18T01:37:07.000Z
3550,131,2,12263.0,0.99,2005-08-18T03:16:18.000Z
3551,131,1,12372.0,9.99,2005-08-18T07:04:35.000Z
3552,131,2,13050.0,6.99,2005-08-19T08:31:23.000Z
3553,131,2,13346.0,7.99,2005-08-19T19:28:21.000Z
3554,131,2,13353.0,2.99,2005-08-19T19:53:43.000Z
3555,131,1,13407.0,0.99,2005-08-19T21:26:26.000Z
3556,131,2,15659.0,2.99,2005-08-23T07:48:43.000Z
3557,131,1,16042.0,2.99,2005-08-23T21:20:40.000Z
3558,132,1,1843.0,0.99,2005-06-16T22:53:42.000Z
3559,132,1,2208.0,4.99,2005-06-18T01:22:07.000Z
3560,132,1,2384.0,0.99,2005-06-18T14:18:49.000Z
3561,132,2,2608.0,2.99,2005-06-19T06:10:36.000Z
3562,132,2,2924.0,4.99,2005-06-20T03:20:14.000Z
3563,132,1,3121.0,4.99,2005-06-20T17:23:30.000Z
3564,132,1,3706.0,0.99,2005-07-06T09:18:01.000Z
3565,132,2,3825.0,2.99,2005-07-06T14:50:03.000Z
3566,132,1,4168.0,4.99,2005-07-07T08:37:24.000Z
3567,132,1,4534.0,4.99,2005-07-08T02:36:55.000Z
3568,132,1,4557.0,5.99,2005-07-08T03:49:15.000Z
3569,132,2,4903.0,0.99,2005-07-08T19:50:05.000Z
3570,132,1,5391.0,2.99,2005-07-09T18:28:34.000Z
3571,132,2,5684.0,5.99,2005-07-10T07:59:03.000Z
3572,132,1,5703.0,0.99,2005-07-10T09:04:15.000Z
3573,132,2,5715.0,1.99,2005-07-10T09:48:03.000Z
3574,132,1,6239.0,6.99,2005-07-11T13:20:48.000Z
3575,132,1,6978.0,1.99,2005-07-26T23:47:40.000Z
3576,132,2,7432.0,0.99,2005-07-27T16:31:40.000Z
3577,132,1,7631.0,1.99,2005-07-28T00:01:15.000Z
3578,132,2,10243.0,4.99,2005-08-01T01:18:46.000Z
3579,132,1,10400.0,6.99,2005-08-01T06:18:24.000Z
3580,132,2,10619.0,3.99,2005-08-01T14:07:04.000Z
3581,132,1,10638.0,6.99,2005-08-01T14:44:20.000Z
3582,132,2,11140.0,0.99,2005-08-02T08:27:45.000Z
3583,132,2,11812.0,0.99,2005-08-17T11:00:54.000Z
3584,132,2,12133.0,0.99,2005-08-17T22:47:16.000Z
3585,132,1,15874.0,4.99,2005-08-23T15:30:55.000Z
3586,133,1,275.0,6.99,2005-05-26T16:09:53.000Z
3587,133,2,447.0,2.99,2005-05-27T17:57:02.000Z
3588,133,2,1522.0,3.99,2005-06-15T23:17:39.000Z
3589,133,2,2665.0,7.99,2005-06-19T10:12:35.000Z
3590,133,1,3006.0,0.99,2005-06-20T09:10:29.000Z
3591,133,2,3365.0,0.99,2005-06-21T11:55:48.000Z
3592,133,2,4506.0,6.99,2005-07-08T01:22:18.000Z
3593,133,2,4566.0,2.99,2005-07-08T04:18:50.000Z
3594,133,1,4681.0,6.99,2005-07-08T09:36:03.000Z
3595,133,2,4829.0,2.99,2005-07-08T16:54:18.000Z
3596,133,2,5063.0,2.99,2005-07-09T03:37:31.000Z
3597,133,1,6157.0,4.99,2005-07-11T08:48:16.000Z
3598,133,1,6609.0,3.99,2005-07-12T07:19:41.000Z
3599,133,1,7177.0,2.99,2005-07-27T07:07:39.000Z
3600,133,1,7400.0,0.99,2005-07-27T15:16:37.000Z
3601,133,2,8389.0,6.99,2005-07-29T04:50:09.000Z
3602,133,2,9139.0,2.99,2005-07-30T09:11:52.000Z
3603,133,1,9175.0,0.99,2005-07-30T10:47:48.000Z
3604,133,2,9671.0,0.99,2005-07-31T05:33:41.000Z
3605,133,1,10665.0,0.99,2005-08-01T15:56:17.000Z
3606,133,1,12419.0,4.99,2005-08-18T09:01:48.000Z
3607,133,1,12834.0,4.99,2005-08-19T00:47:30.000Z
3608,133,2,13323.0,2.99,2005-08-19T18:48:07.000Z
3609,133,1,13455.0,1.99,2005-08-19T23:32:17.000Z
3610,133,2,13910.0,2.99,2005-08-20T15:30:49.000Z
3611,133,2,15080.0,0.99,2005-08-22T10:11:51.000Z
3612,133,1,16009.0,6.99,2005-08-23T20:07:59.000Z
3613,134,1,366.0,3.99,2005-05-27T06:33:54.000Z
3614,134,2,798.0,0.99,2005-05-29T16:23:43.000Z
3615,134,1,814.0,6.99,2005-05-29T19:16:12.000Z
3616,134,2,1124.0,4.99,2005-05-31T15:49:34.000Z
3617,134,1,1618.0,9.99,2005-06-16T06:08:38.000Z
3618,134,2,1784.0,0.99,2005-06-16T18:25:32.000Z
3619,134,2,1881.0,0.99,2005-06-17T02:09:56.000Z
3620,134,1,3267.0,5.99,2005-06-21T03:55:21.000Z
3621,134,1,5315.0,4.99,2005-07-09T15:09:19.000Z
3622,134,2,6226.0,2.99,2005-07-11T12:48:11.000Z
3623,134,1,6659.0,0.99,2005-07-12T10:18:05.000Z
3624,134,2,7516.0,2.99,2005-07-27T19:55:28.000Z
3625,134,2,7965.0,4.99,2005-07-28T12:52:57.000Z
3626,134,2,8650.0,1.99,2005-07-29T13:59:04.000Z
3627,134,1,10864.0,6.99,2005-08-01T23:18:59.000Z
3628,134,1,11280.0,3.99,2005-08-02T13:34:33.000Z
3629,134,1,11283.0,4.99,2005-08-02T13:39:46.000Z
3630,134,2,11482.0,4.99,2005-08-02T21:24:31.000Z
3631,134,1,12754.0,7.99,2005-08-18T21:37:41.000Z
3632,134,2,12987.0,2.99,2005-08-19T06:11:44.000Z
3633,134,2,13006.0,2.99,2005-08-19T06:47:16.000Z
3634,134,2,14265.0,2.99,2005-08-21T05:20:14.000Z
3635,134,2,15963.0,2.99,2005-08-23T18:42:46.000Z
3636,135,1,78.0,5.99,2005-05-25T10:35:18.000Z
3637,135,2,753.0,3.99,2005-05-29T09:16:42.000Z
3638,135,2,1272.0,0.99,2005-06-15T06:42:58.000Z
3639,135,2,1671.0,1.99,2005-06-16T09:30:22.000Z
3640,135,2,2941.0,2.99,2005-06-20T04:22:18.000Z
3641,135,1,4102.0,0.99,2005-07-07T05:25:19.000Z
3642,135,2,5054.0,7.99,2005-07-09T03:01:02.000Z
3643,135,1,5541.0,0.99,2005-07-10T01:44:27.000Z
3644,135,1,6117.0,3.99,2005-07-11T06:39:38.000Z
3645,135,1,6461.0,3.99,2005-07-12T00:14:03.000Z
3646,135,1,6817.0,3.99,2005-07-12T17:19:57.000Z
3647,135,2,7297.0,4.99,2005-07-27T11:39:48.000Z
3648,135,1,7437.0,0.99,2005-07-27T16:39:18.000Z
3649,135,1,7554.0,7.99,2005-07-27T21:12:41.000Z
3650,135,1,7734.0,0.99,2005-07-28T04:08:44.000Z
3651,135,1,8315.0,0.99,2005-07-29T02:37:07.000Z
3652,135,2,8885.0,7.99,2005-07-29T23:36:26.000Z
3653,135,1,8987.0,6.99,2005-07-30T03:37:36.000Z
3654,135,2,10091.0,4.99,2005-07-31T19:23:13.000Z
3655,135,2,10471.0,0.99,2005-08-01T08:52:37.000Z
3656,135,1,10611.0,2.99,2005-08-01T13:53:52.000Z
3657,135,1,10698.0,3.99,2005-08-01T17:24:41.000Z
3658,135,2,11194.0,5.99,2005-08-02T10:35:53.000Z
3659,135,1,11704.0,7.99,2005-08-17T06:21:22.000Z
3660,135,1,12249.0,2.99,2005-08-18T02:53:34.000Z
3661,135,1,13035.0,0.99,2005-08-19T07:46:45.000Z
3662,135,1,14005.0,0.99,2005-08-20T19:19:05.000Z
3663,135,2,14136.0,5.99,2005-08-21T00:57:26.000Z
3664,135,2,15908.0,2.99,2005-08-23T16:42:00.000Z
3665,135,1,13390.0,0.99,2006-02-14T15:16:03.000Z
3666,136,2,1150.0,2.99,2005-05-31T20:20:09.000Z
3667,136,2,2104.0,2.99,2005-06-17T18:14:30.000Z
3668,136,1,4927.0,0.99,2005-07-08T21:05:35.000Z
3669,136,1,5627.0,3.99,2005-07-10T04:51:12.000Z
3670,136,2,6142.0,3.99,2005-07-11T07:54:09.000Z
3671,136,1,6585.0,8.99,2005-07-12T05:50:52.000Z
3672,136,2,9319.0,0.99,2005-07-30T16:15:27.000Z
3673,136,2,9764.0,5.99,2005-07-31T08:42:58.000Z
3674,136,2,11992.0,10.99,2005-08-17T17:27:22.000Z
3675,136,1,12287.0,5.99,2005-08-18T03:58:06.000Z
3676,136,2,12539.0,0.99,2005-08-18T13:10:09.000Z
3677,136,2,13992.0,4.99,2005-08-20T18:30:35.000Z
3678,136,2,14379.0,0.99,2005-08-21T08:53:03.000Z
3679,136,1,14437.0,2.99,2005-08-21T10:48:32.000Z
3680,136,1,15439.0,4.99,2005-08-22T23:34:28.000Z
3681,137,1,925.0,2.99,2005-05-30T11:13:52.000Z
3682,137,1,2469.0,6.99,2005-06-18T19:24:23.000Z
3683,137,1,2785.0,2.99,2005-06-19T17:43:57.000Z
3684,137,2,3058.0,3.99,2005-06-20T12:28:35.000Z
3685,137,1,3436.0,5.99,2005-06-21T18:16:09.000Z
3686,137,2,3589.0,4.99,2005-07-06T03:30:18.000Z
3687,137,2,3676.0,5.99,2005-07-06T08:10:37.000Z
3688,137,2,3874.0,6.99,2005-07-06T17:06:12.000Z
3689,137,1,4332.0,6.99,2005-07-07T17:25:26.000Z
3690,137,2,4474.0,3.99,2005-07-07T23:26:56.000Z
3691,137,1,5106.0,2.99,2005-07-09T05:40:24.000Z
3692,137,1,5443.0,3.99,2005-07-09T20:56:09.000Z
3693,137,1,5804.0,2.99,2005-07-10T14:06:31.000Z
3694,137,1,6039.0,6.99,2005-07-11T02:12:19.000Z
3695,137,2,6200.0,0.99,2005-07-11T11:16:42.000Z
3696,137,1,8028.0,8.99,2005-07-28T15:11:15.000Z
3697,137,1,8106.0,4.99,2005-07-28T18:02:46.000Z
3698,137,2,8954.0,2.99,2005-07-30T02:25:51.000Z
3699,137,1,9002.0,4.99,2005-07-30T04:02:21.000Z
3700,137,2,9200.0,4.99,2005-07-30T11:39:52.000Z
3701,137,2,9466.0,7.99,2005-07-30T21:44:36.000Z
3702,137,1,9709.0,4.99,2005-07-31T07:04:55.000Z
3703,137,1,9789.0,2.99,2005-07-31T09:30:25.000Z
3704,137,1,10175.0,6.99,2005-07-31T22:40:11.000Z
3705,137,2,10595.0,4.99,2005-08-01T13:16:28.000Z
3706,137,2,10842.0,5.99,2005-08-01T22:41:24.000Z
3707,137,2,11057.0,4.99,2005-08-02T05:38:19.000Z
3708,137,1,11281.0,3.99,2005-08-02T13:35:01.000Z
3709,137,2,11732.0,3.99,2005-08-17T07:29:46.000Z
3710,137,1,12078.0,2.99,2005-08-17T21:00:22.000Z
3711,137,1,13148.0,0.99,2005-08-19T11:55:30.000Z
3712,137,1,13472.0,5.99,2005-08-20T00:03:31.000Z
3713,137,1,13776.0,5.99,2005-08-20T10:57:06.000Z
3714,137,1,14754.0,7.99,2005-08-21T22:17:26.000Z
3715,137,2,15082.0,7.99,2005-08-22T10:17:06.000Z
3716,137,1,15133.0,0.99,2005-08-22T12:17:43.000Z
3717,137,2,15537.0,2.99,2005-08-23T03:00:30.000Z
3718,137,2,15889.0,4.99,2005-08-23T15:57:43.000Z
3719,137,1,16030.0,9.99,2005-08-23T20:56:04.000Z
3720,138,1,523.0,2.99,2005-05-28T02:53:26.000Z
3721,138,1,1020.0,0.99,2005-05-31T02:06:08.000Z
3722,138,2,1316.0,0.99,2005-06-15T09:26:23.000Z
3723,138,2,2038.0,0.99,2005-06-17T13:00:51.000Z
3724,138,1,2731.0,7.99,2005-06-19T14:14:55.000Z
3725,138,2,3481.0,2.99,2005-07-05T22:13:07.000Z
3726,138,1,5378.0,0.99,2005-07-09T18:05:56.000Z
3727,138,1,5600.0,1.99,2005-07-10T03:55:45.000Z
3728,138,1,5679.0,4.99,2005-07-10T07:44:02.000Z
3729,138,1,6458.0,2.99,2005-07-12T00:08:52.000Z
3730,138,1,6892.0,0.99,2005-07-12T20:10:04.000Z
3731,138,1,7208.0,2.99,2005-07-27T08:16:28.000Z
3732,138,1,7754.0,2.99,2005-07-28T05:10:55.000Z
3733,138,2,8123.0,4.99,2005-07-28T18:28:23.000Z
3734,138,2,8160.0,3.99,2005-07-28T20:10:30.000Z
3735,138,1,8424.0,3.99,2005-07-29T06:06:03.000Z
3736,138,2,9259.0,1.99,2005-07-30T13:37:44.000Z
3737,138,1,9619.0,0.99,2005-07-31T03:17:02.000Z
3738,138,1,9947.0,9.99,2005-07-31T14:49:40.000Z
3739,138,1,10110.0,0.99,2005-07-31T20:06:12.000Z
3740,138,2,10190.0,4.99,2005-07-31T23:27:53.000Z
3741,138,1,10268.0,3.99,2005-08-01T02:08:56.000Z
3742,138,1,10431.0,5.99,2005-08-01T07:41:54.000Z
3743,138,1,11015.0,4.99,2005-08-02T04:13:00.000Z
3744,138,1,11088.0,0.99,2005-08-02T06:48:31.000Z
3745,138,1,11463.0,0.99,2005-08-02T20:37:36.000Z
3746,138,2,12550.0,2.99,2005-08-18T13:40:38.000Z
3747,138,2,12873.0,2.99,2005-08-19T02:05:41.000Z
3748,138,1,14194.0,1.99,2005-08-21T02:40:11.000Z
3749,138,2,14432.0,4.99,2005-08-21T10:36:15.000Z
3750,138,2,14486.0,4.99,2005-08-21T12:52:54.000Z
3751,138,1,14987.0,4.99,2005-08-22T06:41:08.000Z
3752,138,1,15424.0,2.99,2005-08-22T23:03:01.000Z
3753,138,1,15501.0,0.99,2005-08-23T01:39:56.000Z
3754,139,2,1169.0,2.99,2005-06-14T22:42:56.000Z
3755,139,1,1736.0,2.99,2005-06-16T14:52:32.000Z
3756,139,1,2659.0,0.99,2005-06-19T09:47:42.000Z
3757,139,2,2718.0,7.99,2005-06-19T13:49:42.000Z
3758,139,2,4660.0,0.99,2005-07-08T08:54:47.000Z
3759,139,2,4663.0,2.99,2005-07-08T08:59:18.000Z
3760,139,2,5092.0,2.99,2005-07-09T04:57:39.000Z
3761,139,2,5265.0,7.99,2005-07-09T13:15:01.000Z
3762,139,1,5390.0,6.99,2005-07-09T18:26:22.000Z
3763,139,1,5494.0,6.99,2005-07-09T23:15:00.000Z
3764,139,1,6496.0,6.99,2005-07-12T01:57:39.000Z
3765,139,2,6740.0,0.99,2005-07-12T13:22:08.000Z
3766,139,1,7369.0,0.99,2005-07-27T14:07:58.000Z
3767,139,2,7767.0,5.99,2005-07-28T05:42:02.000Z
3768,139,2,9415.0,2.99,2005-07-30T19:48:31.000Z
3769,139,2,9920.0,4.99,2005-07-31T13:57:13.000Z
3770,139,1,10900.0,2.99,2005-08-02T00:34:26.000Z
3771,139,1,12859.0,6.99,2005-08-19T01:23:23.000Z
3772,139,2,13401.0,3.99,2005-08-19T21:16:16.000Z
3773,139,2,14736.0,5.99,2005-08-21T21:25:53.000Z
3774,139,1,14788.0,2.99,2005-08-21T23:27:59.000Z
3775,139,1,15024.0,2.99,2005-08-22T07:57:10.000Z
3776,139,2,15029.0,2.99,2005-08-22T08:04:53.000Z
3777,139,1,15062.0,2.99,2005-08-22T09:34:39.000Z
3778,139,1,15218.0,9.99,2005-08-22T15:59:05.000Z
3779,139,1,15471.0,3.99,2005-08-23T00:38:48.000Z
3780,139,1,15743.0,0.99,2005-08-23T11:12:05.000Z
3781,140,1,1586.0,4.99,2005-06-16T03:51:18.000Z
3782,140,1,1687.0,2.99,2005-06-16T11:09:20.000Z
3783,140,2,2332.0,6.99,2005-06-18T09:53:51.000Z
3784,140,2,3171.0,0.99,2005-06-20T21:15:47.000Z
3785,140,1,6286.0,4.99,2005-07-11T15:55:35.000Z
3786,140,1,6407.0,9.99,2005-07-11T22:02:19.000Z
3787,140,2,6571.0,0.99,2005-07-12T04:51:47.000Z
3788,140,1,6918.0,2.99,2005-07-12T21:30:29.000Z
3789,140,1,7170.0,4.99,2005-07-27T06:58:26.000Z
3790,140,1,9094.0,4.99,2005-07-30T07:35:10.000Z
3791,140,1,9404.0,0.99,2005-07-30T19:21:35.000Z
3792,140,1,10342.0,6.99,2005-08-01T04:11:11.000Z
3793,140,2,11430.0,3.99,2005-08-02T19:04:36.000Z
3794,140,1,12086.0,4.99,2005-08-17T21:20:01.000Z
3795,140,1,12675.0,4.99,2005-08-18T18:34:02.000Z
3796,140,2,13053.0,10.99,2005-08-19T08:31:48.000Z
3797,140,1,15261.0,2.99,2005-08-22T17:24:34.000Z
3798,140,1,15852.0,2.99,2005-08-23T14:47:02.000Z
3799,141,2,930.0,2.99,2005-05-30T11:44:57.000Z
3800,141,2,1242.0,7.99,2005-06-15T04:05:07.000Z
3801,141,2,2895.0,7.99,2005-06-20T01:26:31.000Z
3802,141,1,3434.0,4.99,2005-06-21T18:08:28.000Z
3803,141,1,4057.0,1.99,2005-07-07T03:00:20.000Z
3804,141,2,4297.0,0.99,2005-07-07T15:24:09.000Z
3805,141,1,4656.0,5.99,2005-07-08T08:50:10.000Z
3806,141,2,5062.0,2.99,2005-07-09T03:36:49.000Z
3807,141,1,5769.0,0.99,2005-07-10T12:17:58.000Z
3808,141,2,6979.0,4.99,2005-07-26T23:49:53.000Z
3809,141,2,7878.0,2.99,2005-07-28T09:27:10.000Z
3810,141,1,8434.0,4.99,2005-07-29T06:20:14.000Z
3811,141,2,9073.0,7.99,2005-07-30T06:49:56.000Z
3812,141,1,9584.0,4.99,2005-07-31T02:05:48.000Z
3813,141,2,9683.0,2.99,2005-07-31T05:47:13.000Z
3814,141,1,10287.0,3.99,2005-08-01T02:37:01.000Z
3815,141,1,10379.0,1.99,2005-08-01T05:34:29.000Z
3816,141,1,10798.0,4.99,2005-08-01T21:03:10.000Z
3817,141,1,11411.0,2.99,2005-08-02T18:29:47.000Z
3818,141,1,11412.0,5.99,2005-08-02T18:32:51.000Z
3819,141,1,12032.0,5.99,2005-08-17T19:14:26.000Z
3820,141,1,12093.0,2.99,2005-08-17T21:28:40.000Z
3821,141,2,12107.0,3.99,2005-08-17T21:56:24.000Z
3822,141,2,12353.0,2.99,2005-08-18T06:33:08.000Z
3823,141,1,13000.0,0.99,2005-08-19T06:36:42.000Z
3824,141,2,13169.0,2.99,2005-08-19T12:43:35.000Z
3825,141,2,13470.0,4.99,2005-08-20T00:01:16.000Z
3826,141,2,14059.0,7.99,2005-08-20T21:24:44.000Z
3827,141,1,14112.0,2.99,2005-08-21T00:00:46.000Z
3828,141,1,15013.0,4.99,2005-08-22T07:42:45.000Z
3829,141,1,15309.0,0.99,2005-08-22T18:54:52.000Z
3830,141,1,15964.0,2.99,2005-08-23T18:45:25.000Z
3831,142,2,11.0,8.99,2005-05-24T23:09:02.000Z
3832,142,1,148.0,0.99,2005-05-25T23:25:23.000Z
3833,142,1,575.0,9.99,2005-05-28T09:56:09.000Z
3834,142,1,1268.0,1.99,2005-06-15T06:29:30.000Z
3835,142,1,3214.0,2.99,2005-06-21T00:08:26.000Z
3836,142,2,3492.0,2.99,2005-07-05T22:44:37.000Z
3837,142,2,4497.0,4.99,2005-07-08T00:51:32.000Z
3838,142,1,4531.0,4.99,2005-07-08T02:27:59.000Z
3839,142,1,6522.0,0.99,2005-07-12T03:11:58.000Z
3840,142,1,7764.0,2.99,2005-07-28T05:40:05.000Z
3841,142,2,8513.0,2.99,2005-07-29T08:52:59.000Z
3842,142,2,8623.0,4.99,2005-07-29T12:55:11.000Z
3843,142,1,9020.0,7.99,2005-07-30T04:31:27.000Z
3844,142,1,9131.0,2.99,2005-07-30T08:55:57.000Z
3845,142,1,9419.0,5.99,2005-07-30T20:04:59.000Z
3846,142,2,10934.0,5.99,2005-08-02T01:52:18.000Z
3847,142,2,11244.0,5.99,2005-08-02T12:33:24.000Z
3848,142,1,12964.0,0.99,2005-08-19T05:29:13.000Z
3849,142,1,13044.0,0.99,2005-08-19T08:14:31.000Z
3850,142,2,13745.0,0.99,2005-08-20T09:53:49.000Z
3851,142,1,13959.0,0.99,2005-08-20T17:16:21.000Z
3852,142,2,14116.0,4.99,2005-08-21T00:11:17.000Z
3853,142,2,14813.0,0.99,2005-08-22T00:11:37.000Z
3854,142,2,15333.0,2.99,2005-08-22T19:44:06.000Z
3855,142,1,15477.0,1.99,2005-08-23T00:46:35.000Z
3856,142,1,15454.0,0.99,2006-02-14T15:16:03.000Z
3857,143,1,221.0,2.99,2005-05-26T09:14:09.000Z
3858,143,1,312.0,2.99,2005-05-26T21:52:19.000Z
3859,143,2,1898.0,1.99,2005-06-17T03:28:11.000Z
3860,143,1,1942.0,4.99,2005-06-17T06:43:39.000Z
3861,143,2,2251.0,3.99,2005-06-18T04:05:08.000Z
3862,143,1,2574.0,0.99,2005-06-19T03:23:52.000Z
3863,143,1,2588.0,4.99,2005-06-19T04:20:31.000Z
3864,143,1,4031.0,7.99,2005-07-07T01:32:07.000Z
